Source,Target,Type,Weight
173017201,486906039,undirected,1
173017201,489802427,undirected,1
173017201,494079787,undirected,1
173017201,501877974,undirected,1
173017201,515985282,undirected,1
173017201,516567206,undirected,1
173017201,516598297,undirected,1
173017201,517106162,undirected,1
173017201,519167743,undirected,1
519548312,173017201,undirected,1
173017201,520651563,undirected,1
173017201,529022420,undirected,1
173017201,529879356,undirected,1
173017201,531608494,undirected,1
173017201,536578749,undirected,1
173017201,542320503,undirected,1
173017201,547609762,undirected,1
173017201,557242356,undirected,1
173017201,559257282,undirected,1
173017201,559478613,undirected,1
559642953,173017201,undirected,1
173017201,560001949,undirected,1
173017201,560219692,undirected,1
173017201,560298097,undirected,1
173017201,570240125,undirected,1
173017201,571861831,undirected,1
173017201,591438519,undirected,1
173017201,603574724,undirected,1
173017201,604694941,undirected,1
173017201,614270697,undirected,1
173017201,618521249,undirected,1
1468638,170817495,undirected,1
8050009,170817495,undirected,1
12488265,170817495,undirected,1
18245283,170817495,undirected,1
19203467,170817495,undirected,1
21252773,170817495,undirected,1
33947385,170817495,undirected,1
37417360,170817495,undirected,1
41403821,170817495,undirected,1
48383373,170817495,undirected,1
50488967,170817495,undirected,1
51085415,170817495,undirected,1
58441278,170817495,undirected,1
58484258,170817495,undirected,1
68538471,170817495,undirected,1
74841801,170817495,undirected,1
78618472,170817495,undirected,1
82145978,170817495,undirected,1
82370183,170817495,undirected,1
84183899,170817495,undirected,1
84546453,170817495,undirected,1
92751628,170817495,undirected,1
99971526,170817495,undirected,1
113002766,170817495,undirected,1
113010973,170817495,undirected,1
114139382,170817495,undirected,1
117194746,170817495,undirected,1
129962755,170817495,undirected,1
134314771,170817495,undirected,1
134547512,170817495,undirected,1
136151086,170817495,undirected,1
139679539,170817495,undirected,1
144985478,170817495,undirected,1
145382355,170817495,undirected,1
145698621,170817495,undirected,1
147196448,170817495,undirected,1
166050337,170817495,undirected,1
166434870,170817495,undirected,1
166908367,170817495,undirected,1
168541082,170817495,undirected,1
168610657,170817495,undirected,1
168717583,170817495,undirected,1
169101438,170817495,undirected,1
170115885,170817495,undirected,1
172093038,170817495,undirected,1
172169555,170817495,undirected,1
174756219,170817495,undirected,1
176223442,170817495,undirected,1
180416824,170817495,undirected,1
181250534,170817495,undirected,1
181509893,170817495,undirected,1
182388635,170817495,undirected,1
182724156,170817495,undirected,1
183393187,170817495,undirected,1
183903916,170817495,undirected,1
184932889,170817495,undirected,1
187656189,170817495,undirected,1
188264256,170817495,undirected,1
189808407,170817495,undirected,1
190616359,170817495,undirected,1
191679209,170817495,undirected,1
193521553,170817495,undirected,1
196724637,170817495,undirected,1
199672060,170817495,undirected,1
199702231,170817495,undirected,1
200737602,170817495,undirected,1
201782298,170817495,undirected,1
208145301,170817495,undirected,1
210359174,170817495,undirected,1
210512321,170817495,undirected,1
210927226,170817495,undirected,1
210970238,170817495,undirected,1
211313275,170817495,undirected,1
212798317,170817495,undirected,1
214323010,170817495,undirected,1
215161443,170817495,undirected,1
215287131,170817495,undirected,1
218324546,170817495,undirected,1
218460322,170817495,undirected,1
218647809,170817495,undirected,1
220086870,170817495,undirected,1
220097480,170817495,undirected,1
222419435,170817495,undirected,1
223633536,170817495,undirected,1
224028239,170817495,undirected,1
224271472,170817495,undirected,1
224285992,170817495,undirected,1
227403635,170817495,undirected,1
227874374,170817495,undirected,1
228928657,170817495,undirected,1
228998063,170817495,undirected,1
229329851,170817495,undirected,1
230486741,170817495,undirected,1
231172729,170817495,undirected,1
232277513,170817495,undirected,1
234767656,170817495,undirected,1
237156826,170817495,undirected,1
238114685,170817495,undirected,1
238222282,170817495,undirected,1
238538630,170817495,undirected,1
242467939,170817495,undirected,1
243544400,170817495,undirected,1
245000286,170817495,undirected,1
247273466,170817495,undirected,1
247825346,170817495,undirected,1
248809118,170817495,undirected,1
248935225,170817495,undirected,1
251252733,170817495,undirected,1
251438326,170817495,undirected,1
252392803,170817495,undirected,1
255359066,170817495,undirected,1
255886628,170817495,undirected,1
256285812,170817495,undirected,1
256932687,170817495,undirected,1
257653457,170817495,undirected,1
263538538,170817495,undirected,1
264922558,170817495,undirected,1
266212350,170817495,undirected,1
266980141,170817495,undirected,1
268441441,170817495,undirected,1
270008985,170817495,undirected,1
270203150,170817495,undirected,1
270417324,170817495,undirected,1
270644969,170817495,undirected,1
272965654,170817495,undirected,1
273593310,170817495,undirected,1
274019772,170817495,undirected,1
275336540,170817495,undirected,1
276510483,170817495,undirected,1
276693452,170817495,undirected,1
278947915,170817495,undirected,1
279877134,170817495,undirected,1
285608397,170817495,undirected,1
286520217,170817495,undirected,1
289378973,170817495,undirected,1
292213036,170817495,undirected,1
292615768,170817495,undirected,1
294171137,170817495,undirected,1
297400334,170817495,undirected,1
297573549,170817495,undirected,1
299307518,170817495,undirected,1
302704967,170817495,undirected,1
303470351,170817495,undirected,1
305220962,170817495,undirected,1
306506072,170817495,undirected,1
306655709,170817495,undirected,1
306788888,170817495,undirected,1
307881150,170817495,undirected,1
308281538,170817495,undirected,1
312623584,170817495,undirected,1
314780983,170817495,undirected,1
316010710,170817495,undirected,1
316921217,170817495,undirected,1
318157297,170817495,undirected,1
320587295,170817495,undirected,1
322654461,170817495,undirected,1
323360396,170817495,undirected,1
323553253,170817495,undirected,1
323625573,170817495,undirected,1
327474999,170817495,undirected,1
329467312,170817495,undirected,1
331177013,170817495,undirected,1
333399072,170817495,undirected,1
335949411,170817495,undirected,1
336747242,170817495,undirected,1
337896651,170817495,undirected,1
339088940,170817495,undirected,1
341448383,170817495,undirected,1
342424736,170817495,undirected,1
347044645,170817495,undirected,1
350221920,170817495,undirected,1
360447239,170817495,undirected,1
368702298,170817495,undirected,1
370691891,170817495,undirected,1
375009816,170817495,undirected,1
377135033,170817495,undirected,1
377816714,170817495,undirected,1
379192013,170817495,undirected,1
380932407,170817495,undirected,1
382661667,170817495,undirected,1
388908516,170817495,undirected,1
389467780,170817495,undirected,1
390212405,170817495,undirected,1
392527795,170817495,undirected,1
393650160,170817495,undirected,1
397211053,170817495,undirected,1
400852254,170817495,undirected,1
403364491,170817495,undirected,1
404676037,170817495,undirected,1
405677758,170817495,undirected,1
406113280,170817495,undirected,1
406953916,170817495,undirected,1
407001371,170817495,undirected,1
412892066,170817495,undirected,1
413148296,170817495,undirected,1
415420251,170817495,undirected,1
417420684,170817495,undirected,1
418127638,170817495,undirected,1
418518884,170817495,undirected,1
419006433,170817495,undirected,1
421213439,170817495,undirected,1
427263698,170817495,undirected,1
427460902,170817495,undirected,1
431088226,170817495,undirected,1
431176833,170817495,undirected,1
439669329,170817495,undirected,1
442004164,170817495,undirected,1
445599403,170817495,undirected,1
445605223,170817495,undirected,1
453060589,170817495,undirected,1
453179415,170817495,undirected,1
454469249,170817495,undirected,1
455795760,170817495,undirected,1
458065710,170817495,undirected,1
463611042,170817495,undirected,1
466335277,170817495,undirected,1
471411030,170817495,undirected,1
473201650,170817495,undirected,1
479986075,170817495,undirected,1
480523621,170817495,undirected,1
481000744,170817495,undirected,1
483054037,170817495,undirected,1
488488840,170817495,undirected,1
498948910,170817495,undirected,1
501610222,170817495,undirected,1
503537627,170817495,undirected,1
504047163,170817495,undirected,1
506342463,170817495,undirected,1
507082339,170817495,undirected,1
508777546,170817495,undirected,1
514214398,170817495,undirected,1
515339977,170817495,undirected,1
528078905,170817495,undirected,1
530887157,170817495,undirected,1
536541132,170817495,undirected,1
539348366,170817495,undirected,1
544680316,170817495,undirected,1
548401602,170817495,undirected,1
567947968,170817495,undirected,1
568247602,170817495,undirected,1
579328856,170817495,undirected,1
590975636,170817495,undirected,1
606752229,170817495,undirected,1
607666544,170817495,undirected,1
613637393,170817495,undirected,1
678681040,170817495,undirected,1
168537978,865382,undirected,1
4906930,168537978,undirected,1
168537978,11706198,undirected,1
168537978,16516644,undirected,1
168537978,16772765,undirected,1
168537978,21596467,undirected,1
168537978,124696827,undirected,1
168537978,137363067,undirected,1
138043272,168537978,undirected,1
168537978,139214890,undirected,1
168537978,141538154,undirected,1
168537978,142483102,undirected,1
146441304,168537978,undirected,1
158409720,168537978,undirected,1
168537978,160939831,undirected,1
166771369,168537978,undirected,1
168537978,167776542,undirected,1
172844912,168537978,undirected,1
173607792,168537978,undirected,1
168537978,174564727,undirected,1
168537978,175615274,undirected,1
168537978,190562661,undirected,1
197041577,168537978,undirected,1
168537978,211423444,undirected,1
168537978,230486741,undirected,1
168537978,236277428,undirected,1
168537978,236825508,undirected,1
239948400,168537978,undirected,1
168537978,241736212,undirected,1
168537978,242175845,undirected,1
245014714,168537978,undirected,1
248699384,168537978,undirected,1
251029928,168537978,undirected,1
168537978,254230786,undirected,1
168537978,256677942,undirected,1
168537978,264084806,undirected,1
168537978,264922981,undirected,1
168537978,268063837,undirected,1
168537978,268288746,undirected,1
269764193,168537978,undirected,1
168537978,272888421,undirected,1
168537978,274218710,undirected,1
275388169,168537978,undirected,1
168537978,276304829,undirected,1
168537978,278112335,undirected,1
168537978,281373375,undirected,1
289937105,168537978,undirected,1
168537978,296604942,undirected,1
168537978,301805502,undirected,1
313656136,168537978,undirected,1
168537978,323994963,undirected,1
325280352,168537978,undirected,1
168537978,327607204,undirected,1
335622017,168537978,undirected,1
168537978,338055355,undirected,1
163259076,6850069,undirected,1
163259076,71935495,undirected,1
163259076,75630757,undirected,1
163259076,85492517,undirected,1
118992720,163259076,undirected,1
137086402,163259076,undirected,1
163259076,158069885,undirected,1
163259076,162626084,undirected,1
168623400,163259076,undirected,1
207484385,163259076,undirected,1
163259076,208743551,undirected,1
212177569,163259076,undirected,1
163259076,230486741,undirected,1
239829528,163259076,undirected,1
163259076,257708342,undirected,1
163259076,276054703,undirected,1
162626084,1920374,undirected,1
3796769,162626084,undirected,1
4039380,162626084,undirected,1
162626084,4089647,undirected,1
162626084,4181414,undirected,1
162626084,4775383,undirected,1
162626084,6022341,undirected,1
6947080,162626084,undirected,1
7496092,162626084,undirected,1
8713168,162626084,undirected,1
162626084,8865332,undirected,1
162626084,10301606,undirected,1
162626084,11094037,undirected,1
11881267,162626084,undirected,1
12071000,162626084,undirected,1
162626084,12611127,undirected,1
162626084,13747445,undirected,1
14459489,162626084,undirected,1
15988376,162626084,undirected,1
16218960,162626084,undirected,1
162626084,16551847,undirected,1
17533288,162626084,undirected,1
162626084,17579012,undirected,1
162626084,17639229,undirected,1
18678850,162626084,undirected,1
21027603,162626084,undirected,1
162626084,21397951,undirected,1
162626084,24038412,undirected,1
162626084,24428839,undirected,1
25806208,162626084,undirected,1
162626084,28070367,undirected,1
162626084,28772711,undirected,1
31214995,162626084,undirected,1
44404040,162626084,undirected,1
44834468,162626084,undirected,1
48445211,162626084,undirected,1
52201881,162626084,undirected,1
162626084,52674735,undirected,1
162626084,53768765,undirected,1
58871098,162626084,undirected,1
162626084,59612327,undirected,1
60519138,162626084,undirected,1
60666545,162626084,undirected,1
63077465,162626084,undirected,1
65302115,162626084,undirected,1
162626084,68097079,undirected,1
78218634,162626084,undirected,1
82520352,162626084,undirected,1
162626084,88080583,undirected,1
162626084,105546375,undirected,1
122868924,162626084,undirected,1
162626084,123024631,undirected,1
124779067,162626084,undirected,1
162626084,125860191,undirected,1
162626084,126988686,undirected,1
131854161,162626084,undirected,1
162626084,133064028,undirected,1
134586107,162626084,undirected,1
162626084,135137773,undirected,1
140040226,162626084,undirected,1
162626084,140264663,undirected,1
162626084,141695502,undirected,1
162626084,142395878,undirected,1
146185608,162626084,undirected,1
162626084,159323813,undirected,1
163853035,162626084,undirected,1
162626084,168521966,undirected,1
168623400,162626084,undirected,1
162626084,169968391,undirected,1
162626084,172532998,undirected,1
176598778,162626084,undirected,1
177221224,162626084,undirected,1
162626084,182844918,undirected,1
183197675,162626084,undirected,1
162626084,185169813,undirected,1
189288035,162626084,undirected,1
162626084,191748839,undirected,1
162626084,195140364,undirected,1
196267466,162626084,undirected,1
196724128,162626084,undirected,1
197019466,162626084,undirected,1
162626084,197440702,undirected,1
197986232,162626084,undirected,1
204553857,162626084,undirected,1
208781418,162626084,undirected,1
212177569,162626084,undirected,1
162626084,214329495,undirected,1
217370306,162626084,undirected,1
219956929,162626084,undirected,1
162626084,225619021,undirected,1
229979386,162626084,undirected,1
162626084,230486741,undirected,1
162626084,231091726,undirected,1
162626084,231180559,undirected,1
234897947,162626084,undirected,1
162626084,237204901,undirected,1
237447635,162626084,undirected,1
238819970,162626084,undirected,1
239099441,162626084,undirected,1
162626084,239498820,undirected,1
162626084,241959086,undirected,1
162626084,243307750,undirected,1
244743251,162626084,undirected,1
162626084,248883966,undirected,1
162626084,251427509,undirected,1
162626084,252389439,undirected,1
162626084,252855582,undirected,1
162626084,253262380,undirected,1
256526988,162626084,undirected,1
162626084,257261165,undirected,1
162626084,258195559,undirected,1
258403257,162626084,undirected,1
261008641,162626084,undirected,1
265218514,162626084,undirected,1
266327867,162626084,undirected,1
267026666,162626084,undirected,1
162626084,267158502,undirected,1
162626084,269235175,undirected,1
270356232,162626084,undirected,1
273255041,162626084,undirected,1
275474884,162626084,undirected,1
279548108,162626084,undirected,1
281004826,162626084,undirected,1
281157770,162626084,undirected,1
283759130,162626084,undirected,1
286721179,162626084,undirected,1
162626084,293180061,undirected,1
298216746,162626084,undirected,1
298402130,162626084,undirected,1
162626084,301594647,undirected,1
304778217,162626084,undirected,1
313785715,162626084,undirected,1
314143625,162626084,undirected,1
315517659,162626084,undirected,1
317454472,162626084,undirected,1
327864010,162626084,undirected,1
162626084,329954133,undirected,1
333703906,162626084,undirected,1
151745025,1265897,undirected,1
151745025,2977654,undirected,1
151745025,4744942,undirected,1
4804608,151745025,undirected,1
151745025,5539068,undirected,1
151745025,6079225,undirected,1
151745025,8965391,undirected,1
151745025,9246285,undirected,1
151745025,15668138,undirected,1
151745025,17016748,undirected,1
21379432,151745025,undirected,1
151745025,26596362,undirected,1
151745025,27552679,undirected,1
151745025,29123107,undirected,1
151745025,30457582,undirected,1
151745025,37267508,undirected,1
151745025,38767139,undirected,1
151745025,42286005,undirected,1
151745025,43021977,undirected,1
151745025,44554334,undirected,1
151745025,44599110,undirected,1
151745025,48851134,undirected,1
151745025,52039706,undirected,1
151745025,52096854,undirected,1
151745025,56460365,undirected,1
151745025,56626302,undirected,1
151745025,60198642,undirected,1
151745025,60554555,undirected,1
151745025,61198893,undirected,1
151745025,63212422,undirected,1
151745025,63486678,undirected,1
64204024,151745025,undirected,1
151745025,67292674,undirected,1
68018920,151745025,undirected,1
151745025,70130948,undirected,1
151745025,70969190,undirected,1
151745025,72295709,undirected,1
151745025,72376710,undirected,1
151745025,73279254,undirected,1
151745025,76047194,undirected,1
151745025,78442445,undirected,1
151745025,79926926,undirected,1
151745025,80287866,undirected,1
151745025,82002739,undirected,1
151745025,82175653,undirected,1
151745025,82209178,undirected,1
151745025,82431948,undirected,1
151745025,84240949,undirected,1
151745025,84499948,undirected,1
151745025,84754887,undirected,1
151745025,85629429,undirected,1
85901176,151745025,undirected,1
151745025,86777309,undirected,1
86886760,151745025,undirected,1
151745025,88483092,undirected,1
151745025,89937639,undirected,1
151745025,90223691,undirected,1
151745025,90603913,undirected,1
151745025,91273267,undirected,1
93828064,151745025,undirected,1
151745025,94782690,undirected,1
151745025,94799105,undirected,1
151745025,96505564,undirected,1
151745025,96798814,undirected,1
151745025,97702822,undirected,1
99942624,151745025,undirected,1
151745025,100145627,undirected,1
100642664,151745025,undirected,1
151745025,100860125,undirected,1
151745025,101706809,undirected,1
151745025,102882490,undirected,1
151745025,103154277,undirected,1
151745025,105350539,undirected,1
106032080,151745025,undirected,1
106109240,151745025,undirected,1
151745025,107262942,undirected,1
151745025,107436612,undirected,1
151745025,107515917,undirected,1
151745025,108576837,undirected,1
151745025,110123563,undirected,1
151745025,112814423,undirected,1
151745025,115297009,undirected,1
151745025,116113263,undirected,1
151745025,120011681,undirected,1
151745025,120262063,undirected,1
120664192,151745025,undirected,1
151745025,121176990,undirected,1
151745025,123513079,undirected,1
151745025,124073189,undirected,1
151745025,124905532,undirected,1
151745025,126635410,undirected,1
151745025,129528076,undirected,1
151745025,131852092,undirected,1
151745025,132536985,undirected,1
151745025,133064028,undirected,1
151745025,133469263,undirected,1
151745025,133552874,undirected,1
151745025,133807183,undirected,1
151745025,134058231,undirected,1
151745025,134300129,undirected,1
134608528,151745025,undirected,1
151745025,135126829,undirected,1
151745025,135583549,undirected,1
151745025,137313391,undirected,1
151745025,137945318,undirected,1
151745025,138506990,undirected,1
151745025,139346139,undirected,1
151745025,139641707,undirected,1
151745025,139825393,undirected,1
151745025,140029518,undirected,1
151745025,142030674,undirected,1
142406864,151745025,undirected,1
151745025,142840943,undirected,1
151745025,144290465,undirected,1
151745025,144550399,undirected,1
151745025,144672334,undirected,1
151745025,144938250,undirected,1
151745025,145408436,undirected,1
151745025,146465249,undirected,1
146916904,151745025,undirected,1
151745025,147161059,undirected,1
151745025,147621181,undirected,1
151745025,149158613,undirected,1
151745025,149217493,undirected,1
151745025,149418372,undirected,1
151745025,150815162,undirected,1
151745025,151476140,undirected,1
151745025,151987215,undirected,1
152084313,151745025,undirected,1
151745025,152981479,undirected,1
151745025,153163108,undirected,1
151745025,153463183,undirected,1
151745025,153567870,undirected,1
151745025,154785107,undirected,1
154930008,151745025,undirected,1
151745025,155162153,undirected,1
151745025,155528575,undirected,1
151745025,157192999,undirected,1
151745025,157283422,undirected,1
151745025,157289753,undirected,1
151745025,157947103,undirected,1
151745025,159033889,undirected,1
151745025,159311271,undirected,1
151745025,160703534,undirected,1
151745025,160906970,undirected,1
151745025,160936559,undirected,1
161515208,151745025,undirected,1
162261736,151745025,undirected,1
151745025,162415994,undirected,1
151745025,163311394,undirected,1
151745025,163473322,undirected,1
151745025,164287374,undirected,1
164748536,151745025,undirected,1
151745025,165028379,undirected,1
151745025,165097538,undirected,1
151745025,165202233,undirected,1
165558088,151745025,undirected,1
151745025,165701082,undirected,1
151745025,165903670,undirected,1
151745025,166028047,undirected,1
151745025,166944881,undirected,1
151745025,167209729,undirected,1
151745025,167532845,undirected,1
151745025,168429707,undirected,1
151745025,169071123,undirected,1
151745025,169394630,undirected,1
151745025,169462047,undirected,1
151745025,169968391,undirected,1
151745025,170580707,undirected,1
151745025,170600475,undirected,1
151745025,170622764,undirected,1
151745025,170743626,undirected,1
151745025,171224903,undirected,1
151745025,171286219,undirected,1
151745025,171986143,undirected,1
151745025,172601677,undirected,1
151745025,173426467,undirected,1
151745025,173621756,undirected,1
151745025,173672566,undirected,1
151745025,174018345,undirected,1
151745025,174478356,undirected,1
174651456,151745025,undirected,1
151745025,174831994,undirected,1
151745025,175611367,undirected,1
151745025,176606569,undirected,1
151745025,176649799,undirected,1
151745025,177136268,undirected,1
151745025,177462795,undirected,1
178170752,151745025,undirected,1
178181624,151745025,undirected,1
151745025,178521563,undirected,1
179093608,151745025,undirected,1
179609264,151745025,undirected,1
151745025,180384514,undirected,1
180591160,151745025,undirected,1
151745025,181108091,undirected,1
151745025,181164300,undirected,1
151745025,181237462,undirected,1
151745025,181625081,undirected,1
151745025,181643733,undirected,1
151745025,181660988,undirected,1
151745025,181984290,undirected,1
151745025,182372055,undirected,1
151745025,182923612,undirected,1
151745025,183231617,undirected,1
151745025,183395243,undirected,1
183861288,151745025,undirected,1
151745025,183876447,undirected,1
151745025,184275637,undirected,1
151745025,184727981,undirected,1
151745025,185023698,undirected,1
151745025,185387892,undirected,1
151745025,186049363,undirected,1
151745025,186106962,undirected,1
151745025,186150356,undirected,1
151745025,186604747,undirected,1
151745025,187568716,undirected,1
151745025,187782283,undirected,1
151745025,188233819,undirected,1
151745025,188718207,undirected,1
151745025,189244093,undirected,1
151745025,189767590,undirected,1
151745025,191010535,undirected,1
151745025,191011546,undirected,1
151745025,191748839,undirected,1
151745025,193302147,undirected,1
193848576,151745025,undirected,1
194118392,151745025,undirected,1
151745025,194179694,undirected,1
151745025,194438359,undirected,1
151745025,194560141,undirected,1
151745025,194799877,undirected,1
151745025,195254379,undirected,1
151745025,195662979,undirected,1
151745025,196169450,undirected,1
151745025,196236769,undirected,1
151745025,196605449,undirected,1
151745025,198954751,undirected,1
151745025,199111730,undirected,1
151745025,199427074,undirected,1
199732160,151745025,undirected,1
151745025,200508420,undirected,1
151745025,201280002,undirected,1
202422752,151745025,undirected,1
202950712,151745025,undirected,1
151745025,203003825,undirected,1
151745025,203751741,undirected,1
151745025,204434253,undirected,1
151745025,204481639,undirected,1
151745025,204916865,undirected,1
151745025,205207290,undirected,1
151745025,205419581,undirected,1
151745025,205599638,undirected,1
151745025,206003293,undirected,1
151745025,206202221,undirected,1
151745025,207385533,undirected,1
151745025,208466538,undirected,1
151745025,208557151,undirected,1
209585616,151745025,undirected,1
151745025,209632930,undirected,1
151745025,209807230,undirected,1
151745025,210064151,undirected,1
151745025,210161030,undirected,1
151745025,210436051,undirected,1
151745025,210516718,undirected,1
151745025,210735989,undirected,1
151745025,211165935,undirected,1
151745025,212061197,undirected,1
151745025,212177569,undirected,1
151745025,213152139,undirected,1
151745025,213194433,undirected,1
151745025,214579301,undirected,1
151745025,215617871,undirected,1
151745025,216628890,undirected,1
151745025,218563363,undirected,1
151745025,218841674,undirected,1
220963136,151745025,undirected,1
151745025,221186030,undirected,1
222074776,151745025,undirected,1
151745025,223098822,undirected,1
151745025,223911412,undirected,1
151745025,224079618,undirected,1
151745025,224230460,undirected,1
151745025,224956631,undirected,1
151745025,225176319,undirected,1
151745025,225254213,undirected,1
151745025,225463796,undirected,1
151745025,225926679,undirected,1
151745025,226270071,undirected,1
151745025,226382827,undirected,1
151745025,226680106,undirected,1
151745025,227028870,undirected,1
151745025,227152484,undirected,1
151745025,227243975,undirected,1
151745025,227541695,undirected,1
151745025,227629991,undirected,1
151745025,227657398,undirected,1
151745025,228111439,undirected,1
151745025,228259030,undirected,1
228981032,151745025,undirected,1
151745025,229788702,undirected,1
151745025,230486741,undirected,1
151745025,230741497,undirected,1
151745025,231166199,undirected,1
151745025,231329057,undirected,1
151745025,231479583,undirected,1
151745025,231820601,undirected,1
151745025,232305914,undirected,1
151745025,233124582,undirected,1
151745025,234055734,undirected,1
151745025,234757673,undirected,1
151745025,235576770,undirected,1
151745025,236378197,undirected,1
151745025,236554469,undirected,1
237499792,151745025,undirected,1
151745025,237515351,undirected,1
238131336,151745025,undirected,1
239125712,151745025,undirected,1
151745025,239628701,undirected,1
151745025,239680177,undirected,1
151745025,240913532,undirected,1
242063824,151745025,undirected,1
151745025,242269278,undirected,1
151745025,244352810,undirected,1
151745025,244886902,undirected,1
151745025,245351470,undirected,1
151745025,245473372,undirected,1
151745025,246496681,undirected,1
151745025,246527263,undirected,1
151745025,247646177,undirected,1
151745025,248007175,undirected,1
151745025,248278150,undirected,1
151745025,248749582,undirected,1
151745025,250073741,undirected,1
151745025,250193500,undirected,1
151745025,250238254,undirected,1
250357624,151745025,undirected,1
151745025,250799124,undirected,1
250907520,151745025,undirected,1
151745025,251122246,undirected,1
151745025,253381916,undirected,1
151745025,253952645,undirected,1
151745025,254186981,undirected,1
151745025,254245122,undirected,1
151745025,256394022,undirected,1
151745025,257497817,undirected,1
151745025,257898183,undirected,1
258193912,151745025,undirected,1
151745025,258820453,undirected,1
151745025,258956823,undirected,1
151745025,259925415,undirected,1
151745025,261117123,undirected,1
151745025,261374286,undirected,1
151745025,262510738,undirected,1
151745025,262856381,undirected,1
151745025,264292667,undirected,1
151745025,264719137,undirected,1
151745025,264800921,undirected,1
151745025,264845194,undirected,1
151745025,265438334,undirected,1
266381664,151745025,undirected,1
151745025,267109599,undirected,1
151745025,267147629,undirected,1
151745025,268219743,undirected,1
151745025,268720905,undirected,1
151745025,270270735,undirected,1
151745025,271789500,undirected,1
151745025,271908868,undirected,1
272472128,151745025,undirected,1
151745025,272885283,undirected,1
151745025,274540806,undirected,1
151745025,274554154,undirected,1
151745025,275409634,undirected,1
275675985,151745025,undirected,1
151745025,276087517,undirected,1
151745025,276381799,undirected,1
151745025,278584291,undirected,1
151745025,280311110,undirected,1
151745025,281460721,undirected,1
281744632,151745025,undirected,1
151745025,281808930,undirected,1
151745025,283176713,undirected,1
151745025,284318354,undirected,1
151745025,284492962,undirected,1
151745025,284552542,undirected,1
151745025,286790695,undirected,1
151745025,287818079,undirected,1
151745025,288112923,undirected,1
151745025,288349204,undirected,1
151745025,288651684,undirected,1
151745025,288980087,undirected,1
151745025,289839733,undirected,1
151745025,291427953,undirected,1
151745025,292032268,undirected,1
151745025,292107423,undirected,1
292412976,151745025,undirected,1
151745025,293081061,undirected,1
294828112,151745025,undirected,1
151745025,295689417,undirected,1
151745025,295730786,undirected,1
151745025,297330614,undirected,1
151745025,297964204,undirected,1
298808137,151745025,undirected,1
151745025,299282937,undirected,1
151745025,299793109,undirected,1
151745025,299818892,undirected,1
151745025,301202604,undirected,1
151745025,301693422,undirected,1
151745025,302415393,undirected,1
151745025,303384642,undirected,1
151745025,304419691,undirected,1
151745025,305026191,undirected,1
151745025,305083951,undirected,1
308066625,151745025,undirected,1
151745025,308297973,undirected,1
151745025,308423373,undirected,1
151745025,309971218,undirected,1
310372672,151745025,undirected,1
151745025,310483596,undirected,1
151745025,311725885,undirected,1
151745025,311922836,undirected,1
151745025,312214731,undirected,1
313656136,151745025,undirected,1
151745025,313954169,undirected,1
151745025,314581253,undirected,1
151745025,318008673,undirected,1
151745025,318051619,undirected,1
151745025,318207963,undirected,1
151745025,319290783,undirected,1
321027496,151745025,undirected,1
151745025,321295049,undirected,1
151745025,323046276,undirected,1
151745025,325028483,undirected,1
151745025,325254350,undirected,1
325433440,151745025,undirected,1
151745025,325591948,undirected,1
151745025,326369278,undirected,1
151745025,328779245,undirected,1
151745025,329338508,undirected,1
329633208,151745025,undirected,1
151745025,329862595,undirected,1
151745025,329982278,undirected,1
151745025,330511714,undirected,1
151745025,331747831,undirected,1
151745025,334536593,undirected,1
151745025,334779493,undirected,1
151745025,335131693,undirected,1
151745025,335565497,undirected,1
151745025,335731236,undirected,1
151745025,336737739,undirected,1
336846088,151745025,undirected,1
151745025,341073221,undirected,1
151745025,341137966,undirected,1
341483936,151745025,undirected,1
151745025,341747077,undirected,1
151745025,344013403,undirected,1
151745025,345037743,undirected,1
151745025,345618083,undirected,1
346142568,151745025,undirected,1
151745025,346746914,undirected,1
151745025,347786085,undirected,1
351118224,151745025,undirected,1
353258049,151745025,undirected,1
151745025,354497727,undirected,1
151745025,354542575,undirected,1
151745025,354920611,undirected,1
151745025,356926422,undirected,1
151745025,358586737,undirected,1
359447480,151745025,undirected,1
151745025,359664978,undirected,1
360645977,151745025,undirected,1
151745025,361555185,undirected,1
361620872,151745025,undirected,1
151745025,362618205,undirected,1
363136824,151745025,undirected,1
151745025,363402829,undirected,1
151745025,363795878,undirected,1
365572584,151745025,undirected,1
151745025,365905347,undirected,1
151745025,367904057,undirected,1
151745025,368390645,undirected,1
151745025,368880645,undirected,1
369887416,151745025,undirected,1
151745025,369910483,undirected,1
151745025,369974751,undirected,1
370024224,151745025,undirected,1
151745025,370629861,undirected,1
151745025,371027769,undirected,1
151745025,371272733,undirected,1
151745025,371458401,undirected,1
151745025,371560058,undirected,1
374324561,151745025,undirected,1
151745025,374716724,undirected,1
381154488,151745025,undirected,1
151745025,381468590,undirected,1
151745025,381785755,undirected,1
151745025,382225271,undirected,1
151745025,384481830,undirected,1
151745025,384680477,undirected,1
151745025,385746957,undirected,1
151745025,386523350,undirected,1
151745025,387599967,undirected,1
151745025,388535141,undirected,1
151745025,389315186,undirected,1
151745025,389686507,undirected,1
151745025,389862382,undirected,1
151745025,391392169,undirected,1
151745025,391615918,undirected,1
151745025,392888389,undirected,1
151745025,393840998,undirected,1
151745025,395123682,undirected,1
151745025,395654588,undirected,1
151745025,396159906,undirected,1
